"song_popularity","song_duration_ms","acousticness","danceability","energy","instrumentalness","key","liveness","loudness","audio_mode","speechiness","tempo","time_signature","audio_valence"
69,238657,0.158,0.767,0.625,0,5,0.16,-3.533,0,0.24,144.927,4,0.647
64,167907,0.0264,0.442,0.71,0,7,0.618,-5.142,1,0.684,205.116,4,0.508
29,165426,0.898,0.577,0.158,0,5,0.211,-16.836,1,0.0269,83.938,3,0.285
48,246533,0.00435,0.608,0.669,0.0109,1,0.337,-10.834,0,0.335,202.062,4,0.679
70,252773,0.103,0.68,0.678,0.00828,1,0.204,-11.548,1,0.0754,131.165,4,0.251
70,200800,0.724,0.643,0.436,0.459,1,0.11,-12.245,1,0.0273,91.485,4,0.422
62,224133,0.185,0.621,0.831,0.000925,6,0.102,-3.793,0,0.038,125.946,4,0.527
53,246413,0.964,0.558,0.117,0.000686,5,0.0847,-16.958,1,0.0345,131.847,4,0.174
71,230712,0.0107,0.573,0.591,0,11,0.455,-6.715,0,0.331,86.721,5,0.232
48,241005,0.00058,0.792,0.624,0.014,1,0.178,-7.233,1,0.0693,128.509,4,0.189
62,249040,0.0621,0.64,0.85,0,2,0.303,-5.705,1,0.173,76.981,4,0.591
43,211546,0.318,0.736,0.457,0,3,0.129,-6.459,0,0.183,96.964,4,0.45
48,232010,0.122,0.582,0.666,0,11,0.168,-6.567,1,0.178,160.042,4,0.397
43,208333,0.793,0.792,0.546,0,0,0.163,-5.172,1,0.0294,129.814,4,0.866
26,247816,0.837,0.534,0.332,0,11,0.0997,-7.44,1,0.0374,110.771,4,0.509
69,181052,0.0137,0.713,0.855,0.000543,10,0.111,-3.768,0,0.0417,119.902,4,0.62
48,194285,0.00251,0.879,0.58,0.00487,1,0.0996,-8.025,1,0.0684,104.981,3,0.348
70,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,0.272
61,202412,0.00135999999999999,0.656,0.799,0.000325,11,0.131,-4.342,0,0.0405,115.936,4,0.247
61,169996,0.00193,0.723,0.875,3.7e-05,5,0.126,-4.603,0,0.0748,122.979,4,0.435
64,260306,0.135,0.78,0.754,0.0339,5,0.0467,-5.377,0,0.0949,82.395,4,0.81
21,347093,0.00258,0.417,0.877,0.00165,2,0.398,-8.422,1,0.0495,91.578,4,0.593
1,183453,0.00337,0.825,0.69,0.00277,1,0.367,-6.234,1,0.065,110.488,4,0.589
69,205520,0.161,0.771,0.815,2.01e-05,1,0.189,-5.423,0,0.0719,94.016,4,0.524
2,150804,0.0105,0.885,0.535,0,6,0.271,-7.912,0,0.0626,128.006,4,0.0403
50,191413,0.179,0.584,0.76,4.34e-05,11,0.104,-4.425,0,0.0567,131.952,4,0.694
69,349293,0.019,0.611,0.809,0.0185,6,0.114,-6.63,0,0.0342,118.003,4,0.428
76,167018,0.385,0.651,0.654,0,1,0.181,-5.481,1,0.0466,141.975,4,0.539
98,213309,0.0119,0.781,0.768,4.91e-06,11,0.325,-5.991,1,0.0394,123.07,4,0.486
62,264000,0.144,0.745,0.389,0,4,0.101,-7.803,0,0.038,100.037,4,0.153
82,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223
44,205533,0.0777,0.709,0.686,2.59e-06,1,0.0896,-6.24,1,0.0616,121.955,4,0.419
46,247500,0.0215,0.545,0.555,0.0552,4,0.138,-7.363,1,0.0285,80.007,4,0.703
49,278066,0.505,0.228,0.381,0.00441,9,0.106,-6.774,1,0.0307,112.824,4,0.173
65,213053,0.316,0.549,0.664,0,8,0.101,-4.942,0,0.0451,155.745,4,0.307
90,262493,0.227,0.83,0.546,0,1,0.112,-5.716,1,0.295,182.973,4,0.535
92,204664,0.00381,0.8,0.578,0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
55,164153,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
67,181974,0.132,0.65,0.527,0,5,0.0902,-7.465,0,0.532,120.094,5,0.705
1,215652,0.575,0.766,0.897,0.869,1,0.113,-3.794,0,0.0407,137.998,4,0.578
33,220452,0.659,0.491,0.389,0,3,0.184,-4.492,1,0.0282,130.201,4,0.389
13,233079,0.000432,0.571,0.954,0.0014,2,0.058,-3.399,0,0.0464,123.051,4,0.53
64,216173,0.862,0.515,0.286,6.9e-05,5,0.106,-11.776,1,0.0378,115.076,4,0.284
81,231920,0.00665999999999999,0.745,0.466,0.35,4,0.272,-7.62,0,0.0864,123.889,4,0.303
75,272742,0.487,0.527,0.366,0.0023,10,0.11,-10.943,1,0.0277,98.994,4,0.234
51,160853,0.152,0.67,0.759,0,5,0.0913,-8.582,1,0.0801,113.301,4,0.919
42,214560,0.141,0.537,0.6,0,9,0.36,-6.675,1,0.028,172.541,4,0.774
67,169482,0.16,0.733,0.737,0,11,0.379,-6.362,0,0.26,149.048,4,0.293
66,164733,0.633,0.681,0.373,0.00113,2,0.0751,-13.2,1,0.0568,123.423,4,0.623
92,199226,0.0558,0.575,0.571,0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449
22,181826,0.046,0.747,0.904,0.106,9,0.203,-2.623,1,0.0803,118.877,4,0.846
64,221896,0.3,0.883,0.828,0.439,0,0.0867,-3.089,0,0.106,116.01,4,0.433
55,577226,0.00352,0.453,0.721,0.833,11,0.698,-13.164,0,0.0533,149.557,4,0.601
52,228787,0.625,0.489,0.438,8e-05,8,0.122,-8.748,1,0.0265,84.984,4,0.188
36,74769,0.821,0.545,0.481,0.00135999999999999,4,0.112,-10.492,0,0.915,80.382,4,0.669
53,212893,0.027,0.627,0.883,0.172,0,0.0917,-6.915,1,0.081,124,4,0.479
62,269586,1.9e-05,0.529,0.801,0.107,0,0.0732,-4.526,1,0.0321,119.99,4,0.454
45,257223,0.134,0.779,0.641,8.19e-06,2,0.0831,-11.228,1,0.158,164.976,4,0.885
80,222865,0.278,0.783,0.537,0,9,0.229,-2.921,1,0.0749,113.977,4,0.392
43,163040,0.53,0.79,0.341,0.87,2,0.0942,-10.016,1,0.0301,106.722,4,0.58
62,256875,0.69,0.641,0.415,0,10,0.0977,-8.212,1,0.0294,128.091,4,0.34
83,225133,0.648,0.6,0.535,4.7e-06,4,0.162,-7.043,1,0.107,71.912,4,0.269
12,171093,0.325,0.556,0.537,0.000113,2,0.232,-6.866,1,0.0282,116.964,4,0.301
27,443000,0.124,0.583,0.503,0,11,0.192,-12.507,1,0.0701,98.864,4,0.454
95,217822,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,102.063,4,0.286
13,53066,0.541,0.809,0.668,0,4,0.0964,-14.019,1,0.936,103.743,3,0.191
40,272066,0.037,0.496,0.948,0.121,5,0.196,-4.584,0,0.0566,112.951,4,0.354
62,229066,0.953,0.624,0.158,0.00135,9,0.112,-13.059,1,0.0289,85.492,3,0.303
74,223854,0.358,0.736,0.847,0,1,0.101,-4.287,1,0.0756,143.996,4,0.915
32,160586,0.0103,0.545,0.706,0.00031,8,0.36,-6.365,1,0.028,87.369,4,0.885
77,192600,0.332,0.857,0.801,1.2e-06,0,0.0789,-6.499,1,0.0618,96.009,4,0.753
49,220426,0.216,0.66,0.688,0.0016,4,0.0685,-12.563,0,0.0304,87.126,4,0.718
57,350260,0.131,0.793,0.51,0.861,1,0.0681,-8.88,1,0.039,120.003,4,0.433
40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877
71,170813,0.00875999999999999,0.533,0.905,0.578,2,0.0698,-5.27,1,0.0754,108.9,4,0.486
77,211363,0.0792,0.697,0.506,0,8,0.0893,-4.863,1,0.0325,100.002,4,0.516
71,178131,0.0259,0.59,0.678,2.2e-05,10,0.0707,-5.48,1,0.0384,126.061,4,0.4
40,376746,0.0515,0.429,0.673,0.00288999999999999,9,0.169,-5.935,1,0.0297,148.546,4,0.475
53,185946,0.00436,0.64,0.497,0,10,0.0858,-7.111,0,0.355,139.924,4,0.424
41,189493,0.0998,0.694,0.63,0.00063499999999999,7,0.12,-6.84,0,0.162,90.045,4,0.341
28,250000,0.868,0.711,0.514,0.0393,5,0.109,-9.155,0,0.0919,75.017,4,0.955
86,219682,0.174,0.649,0.895,1.95e-06,0,0.095,-1.358,1,0.0394,174.074,4,0.664
39,328853,0.402,0.716,0.732,9.12e-05,10,0.166,-6.232,1,0.033,92.897,4,0.914
62,212920,0.0212,0.888,0.468,8.07e-06,1,0.3,-6.448,1,0.0831,75.003,4,0.272
68,211781,0.854,0.712,0.321,0,9,0.121,-7.735,1,0.034,118.045,4,0.209
0,342711,0.00823,0.399,0.92,0.899,1,0.11,-7.73,1,0.208,178.81,5,0.367
24,217133,0.000133,0.58,0.782,0.00115,5,0.31,-7.085,0,0.0338,143.475,4,0.496
72,265120,0.841,0.397,0.172,6.78e-05,6,0.108,-15.698,0,0.0445,101.275,4,0.123
54,294906,0.443,0.463,0.92,0,3,0.354,-2.845,0,0.411,174.202,4,0.521
46,189230,0.0356,0.904,0.68,0,10,0.311,-8.265,0,0.273,104.095,4,0.517
58,161480,0.2,0.583,0.471,0.0037,7,0.0871,-9.712,0,0.0692,163.364,4,0.796
49,249706,0.0014,0.522,0.845,0.359,0,0.0922,-1.828,1,0.0345,158.965,4,0.728
42,270266,0.244,0.845,0.3,8.1e-05,2,0.198,-7.01,1,0.0444,93.005,4,0.564
48,258846,0.389,0.644,0.493,0,7,0.154,-7.311,1,0.0258,122.999,4,0.189
92,188560,0.354,0.791,0.745,2.93e-05,11,0.104,-3.695,0,0.0464,94.014,4,0.82
65,195579,0.918,0.563,0.261,0,10,0.0982,-9.251,1,0.0709,125.129,4,0.411
91,225199,0.071,0.826,0.615,0,8,0.0965,-7.979,0,0.219,98.056,4,0.543
72,203972,0.0712,0.502,0.873,0,0,0.0702,-5.175,0,0.241,81.282,4,0.384
58,167173,0.0108,0.603,0.606,0.00157,3,0.108,-5.06,0,0.0688,93.06,4,0.403
64,202560,0.738,0.508,0.362,0.000998,0,0.0922,-9.688,1,0.0262,107.459,4,0.328
73,240280,0.333,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978
52,219428,0.421,0.815,0.876,0,7,0.0728,-2.891,0,0.207,104.981,4,0.898
43,198152,0.368,0.573,0.742,0.00238999999999999,5,0.285,-3.089,1,0.0453,160.108,4,0.33
75,214720,0.484,0.637,0.864,0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
51,195706,0.0468,0.636,0.824,0,9,0.139,-5.535,1,0.0344,142.553,4,0.872
64,266400,0.00303,0.313,0.732,0,4,0.703,-4.456,0,0.305,56.983,3,0.442
34,223504,0.13,0.553,0.428,1.38e-05,0,0.157,-5.862,1,0.0257,100.008,4,0.215
83,202500,0.00664,0.635,0.9,0.0145,0,0.37,-3.719,0,0.0377,127.978,4,0.15
16,191000,0.336,0.654,0.859,0,0,0.0947,-4.321,1,0.166,114.87,4,0.704
59,208351,0.376,0.522,0.558,0,6,0.162,-5.497,1,0.126,182.021,4,0.403
61,227200,0.000102,0.552,0.932,0,0,0.119,-3.782,1,0.0426,103.108,4,0.518
73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0,0.0875,133.148,4,0.866
66,216960,0.00596,0.8,0.843,0.119,4,0.108,-1.611,1,0.0633,124.989,4,0.644
58,260666,0.178,0.83,0.417,0,8,0.0858,-7.559,1,0.0423,115.985,4,0.559
60,185800,0.454,0.459,0.838,0,8,0.691,-5.759,1,0.212,77.627,4,0.563
57,225029,0.581,0.557,0.446,3.33e-06,0,0.0637,-9.196,1,0.0464,104.03,4,0.266
58,160000,0.636,0.698,0.661,0,7,0.228,-9.674,1,0.0416,131.808,4,0.824
72,222426,0.287,0.796,0.872,0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
27,265440,0.22,0.615,0.723,0,0,0.082,-4.808,1,0.404,97.998,4,0.941
68,192000,0.00365,0.934,0.407,0,0,0.11,-8.058,1,0.345,140.024,4,0.0793
51,202306,0.0531,0.694,0.338,0.000823,7,0.429,-16.927,1,0.0275,109.062,4,0.575
57,246360,0.37,0.693,0.553,0.000248,7,0.148,-6.868,1,0.0375,124.117,4,0.153
69,201520,0.0488,0.72,0.852,0,0,0.0846,-2.812,1,0.0536,92.019,4,0.628
51,221973,0.000597,0.5,0.947,0.00223,7,0.125,-5.75,0,0.122,120.021,4,0.267
59,242533,0.786,0.604,0.461,3.12e-05,6,0.0928,-13.372,0,0.0447,91.909,4,0.803
35,208081,2.09e-05,0.198,0.995,1.11e-06,10,0.357,-1.626,0,0.141,170.02,4,0.331
63,168760,0.217,0.539,0.836,0.000168,11,0.303,-5.365,1,0.0654,135.596,4,0.759
17,69026,0.763,0.651,0.0809,0,0,0.157,-21.8,0,0.808,92.814,5,0.42
77,199493,0.883,0.414,0.161,0.000223,7,0.117,-22.32,0,0.0318,159.375,4,0.423
78,229412,0.086,0.683,0.562,0.279,0,0.12,-10.315,0,0.0605,98.027,4,0.149
75,200160,0.354,0.483,0.503,0.00028399999999999,0,0.116,-9.396,1,0.0341,151.862,4,0.598
36,141900,0.0835,0.861,0.514,0,1,0.162,-8.815,1,0.247,135.003,4,0.372
57,206960,0.0558,0.412,0.839,0,9,0.116,-4.222,0,0.118,116.854,4,0.523
67,223533,0.169,0.749,0.461,0,9,0.0681,-13.652,1,0.0362,98.783,4,0.566
6,199400,0.0704,0.721,0.64,1.62e-05,9,0.21,-7.489,0,0.0336,120.034,4,0.553
42,218933,0.126,0.75,0.6,0.0214,2,0.0727,-5.518,0,0.0327,126.003,4,0.701
87,216961,0.0263,0.784,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
10,319360,0.0148,0.883,0.465,0,11,0.175,-13.766,1,0.367,98.431,4,0.856
16,348520,0.145,0.726,0.909,0.0276,5,0.344,-4.966,1,0.0289,148.3,4,0.892
35,179181,0.0139,0.473,0.91,0.079,0,0.153,-4.158,1,0.0907,110.036,4,0.434
43,192960,0.524,0.848,0.563,2.38e-06,6,0.0957,-5.603,0,0.332,91.002,4,0.883
39,197373,0.0174,0.641,0.621,0.145,6,0.139,-12.714,1,0.0331,106.136,4,0.771
42,223937,0.0059,0.309,0.932,0.15,11,0.234,-3.213,0,0.234,174.98,4,0.291
35,206491,0.446,0.768,0.417,0.00561,9,0.335,-10.246,0,0.0494,97.985,4,0.417
89,235746,0.0561,0.663,0.696,3.77e-05,9,0.0778,-4.957,0,0.103,180.113,4,0.738
76,180484,0.145,0.689,0.901,1.03e-05,7,0.459,-1.431,1,0.0678,125.115,4,0.651
9,244386,0.176,0.838,0.367,0,6,0.0861,-11.833,0,0.0396,95.508,4,0.961
53,141173,0.602,0.658,0.626,2.46e-06,3,0.682,-6.069,0,0.328,158.147,4,0.738
43,200520,0.0268,0.736,0.828,0,9,0.317,-4.976,1,0.326,164.099,4,0.789
48,102269,0.121,0.532,0.795,0,11,0.142,-3.46,1,0.327,155.595,4,0.579
59,192173,0.466,0.653,0.425,0,7,0.273,-6.253,1,0.0264,101.795,3,0.484
68,257906,0.0518,0.782,0.867,1.4e-05,3,0.218,-3.763,0,0.0487,138.859,4,0.896
78,246360,0.0682,0.798,0.487,0,1,0.0925,-4.939,1,0.206,151.02,4,0.292
24,243693,0.0129,0.615,0.751,0.592,10,0.24,-7.38,0,0.0321,123.741,4,0.531
55,175800,0.00917,0.476,0.849,0,7,0.0952,-5.031,0,0.0499,123.23,4,0.439
70,295515,0.000207,0.543,0.432,0.369,2,0.146,-11.832,1,0.0288,110.196,4,0.107
59,189188,0.409,0.883,0.726,0.0454,6,0.0792,-3.333,0,0.0838,98.015,4,0.887
53,183400,0.000181,0.572,0.99,0.000295,1,0.118,-1.992,1,0.066,106.912,4,0.397
52,171450,0.476,0.809,0.287,0.839,5,0.119,-8.89,0,0.0595,84,4,0.651
76,320266,0.0393,0.535,0.505,0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
47,205417,0.675,0.522,0.4,0.0119,11,0.134,-9.55,0,0.0411,139.803,4,0.223
59,187814,0.564,0.806,0.813,0.00014099999999999,4,0.105,-5.868,0,0.158,93.88,4,0.943
58,213160,0.00699999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,1,0.0324,130.041,4,0.149
48,180650,0.13,0.694,0.797,8.49e-06,4,0.0956,-3.232,1,0.0612,92.914,4,0.42
72,222426,0.287,0.796,0.872,0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
89,230761,0.0129,0.414,0.486,0,6,0.111,-6.431,0,0.0311,128.038,4,0.368
45,166253,0.152,0.465,0.866,0,0,0.119,-5.453,1,0.495,169.237,4,0.712
59,192893,0.54,0.721,0.507,3.94e-06,9,0.114,-7.439,1,0.028,116.05,4,0.43
72,318813,0.0748,0.299,0.443,0.000138,0,0.177,-12.621,1,0.0346,139.539,4,0.434
59,167400,0.000507,0.837,0.819,0,2,0.323,-5.245,1,0.211,149.918,4,0.643
41,258826,0.0227,0.965,0.393,0.000531,5,0.353,-9.904,0,0.0835,120.011,4,0.604
67,183454,0.321,0.568,0.368,0.000618,11,0.121,-12.486,0,0.447,79.697,4,0.0544
60,364573,0.137,0.469,0.528,0,10,0.0884,-10.359,1,0.0412,95.991,4,0.637
48,159905,0.146,0.536,0.887,0,4,0.664,-4.478,1,0.377,164.118,4,0.724
63,173680,0.00225,0.535,0.948,0,6,0.376,-4.19,0,0.0356,103.183,4,0.778
34,163880,0.122,0.786,0.764,0,11,0.102,-2.935,1,0.0798,90.979,4,0.913
55,76946,0.554,0.927,0.329,2.87e-05,7,0.0302,-13.676,1,0.156,129.998,4,0.791
30,230906,0.796,0.804,0.383,0,0,0.325,-8.532,1,0.0633,129.901,4,0.47
63,243333,0.0108,0.743,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4,0.934
43,184506,0.00581,0.42,0.881,0,1,0.147,-5.781,0,0.394,144.545,4,0.546
65,210133,0.0263,0.488,0.624,0.00223,9,0.122,-8.357,1,0.0329,116.723,4,0.308
51,153318,0.658,0.864,0.722,0,10,0.135,-5.736,0,0.392,125.017,4,0.651
87,197993,0.129,0.72,0.807,0,11,0.183,-4.59,0,0.0432,124.946,4,0.305
27,130133,0.83,0.776,0.256,3.41e-06,9,0.112,-11.046,1,0.0505,127.867,4,0.772
44,172245,0.921,0.684,0.277,6.54e-06,4,0.124,-13.1,1,0.0533,145.155,4,0.642
77,166997,0.402,0.514,0.506,2.56e-05,10,0.191,-7.095,0,0.28,88.044,4,0.312
53,210640,0.00404,0.623,0.94,0.00705,9,0.627,-3.904,1,0.104,146.329,4,0.775
66,165970,0.0707,0.657,0.956,3.36e-06,4,0.412,-3.191,0,0.0449,124.951,4,0.297
80,245172,0.611,0.63,0.5,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,0.315
47,157461,0.0526,0.659,0.734,2.48e-06,10,0.242,-4.008,1,0.046,161.971,4,0.346
72,240906,0.815,0.608,0.151,2.76e-06,7,0.0919,-8.908,1,0.0471,171.811,3,0.239
87,244960,0.414,0.748,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661
16,228750,0.335,0.567,0.746,0,6,0.392,-3.748,0,0.0511,128.03,4,0.578
87,233901,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
61,189000,0.329,0.611,0.543,0,1,0.281,-5.288,0,0.0672,174.862,4,0.561
44,237186,0.0173,0.854,0.703,2.4e-06,1,0.109,-7.127,1,0.285,95.957,4,0.681
45,231729,0.212,0.847,0.577,0,9,0.0627,-6.875,1,0.149,122.925,3,0.559
71,429533,0.00356,0.956,0.795,0.889,7,0.0906,-5.311,1,0.15,121.294,4,0.841
35,278786,0.491,0.665,0.415,0.000563,0,0.0624,-10.334,1,0.183,110.319,4,0.836
5,211013,0.284,0.692,0.886,0,1,0.341,-2.519,1,0.0519,100.03,4,0.879
14,176160,0.038,0.55,0.929,0,9,0.135,-5.765,1,0.0815,129.011,4,0.643
42,116428,0.538,0.344,0.408,0.172,6,0.737,-14.327,0,0.0661,82.862,4,0.239
55,242560,0.0419,0.821,0.565,0,4,0.0796,-5.403,0,0.0837,119.975,4,0.732
47,243500,0.118,0.894,0.766,9.8e-06,9,0.272,-4.441,1,0.0505,129.997,4,0.936
73,334253,0.0661,0.695,0.777,0,6,0.874,-2.452,0,0.0817,135.01,4,0.36
78,211066,0.202,0.759,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,4,0.907
71,259240,0.168,0.746,0.585,0,4,0.264,-5.937,0,0.0491,182.018,4,0.948
67,130479,0.158,0.805,0.562,0,6,0.108,-8.991,1,0.286,103.016,4,0.324
12,251280,0.172,0.598,0.432,0.00035,6,0.106,-8.619,1,0.0281,122.006,4,0.254
6,285653,0.000575,0.438,0.806,3.55e-06,5,0.247,-6.788,1,0.0324,132.549,4,0.612
83,255493,0.011,0.31,0.7,0.00965,9,0.0828,-5.678,1,0.047,188.386,4,0.763
44,175706,0.0102,0.913,0.351,0,10,0.401,-13.57,0,0.354,91.499,4,0.727
84,202962,0.00422,0.792,0.454,0,9,0.285,-6.753,1,0.458,161.993,4,0.674
0,194632,0.052,0.843,0.643,0,11,0.0973,-8.42,1,0.217,150.033,4,0.851
89,163636,0.151,0.734,0.765,0,7,0.231,-5.562,1,0.0621,109.989,4,0.518
52,283040,0.17,0.664,0.59,0.00332,11,0.112,-7.235,0,0.0311,127.982,4,0.495
60,218240,7.95e-05,0.42,0.9,0.000254,11,0.106,-7.268,1,0.05,135.918,4,0.459
63,230959,0.00288999999999999,0.593,0.697,0.0257,7,0.14,-5.416,1,0.0399,170,4,0.428
32,241026,0.697,0.615,0.335,0,7,0.122,-12.372,1,0.0251,90.956,4,0.441
53,172026,0.716,0.728,0.679,3.65e-05,5,0.0901,-5.78,1,0.0262,101.601,4,0.869
77,217932,0.0384,0.757,0.832,0.00241,4,0.661,-3.318,0,0.0758,125.894,4,0.386
57,180581,0.818,0.581,0.375,1.05e-06,7,0.109,-11.591,0,0.0359,89.582,4,0.649
43,147513,0.0546,0.9,0.179,0.216,1,0.107,-13.71,1,0.344,100.038,4,0.189
85,224903,0.0403,0.917,0.786,0,11,0.195,-4.921,0,0.208,143.038,4,0.441
48,360000,0.813,0.56,0.104,0.869,0,0.0714,-23.131,1,0.0315,119.951,4,0.039
44,262896,0.000109,0.287,0.815,0.265,1,0.159,-6.594,1,0.0436,171.653,4,0.302
42,201943,0.0508,0.68,0.753,1.3e-05,11,0.165,-8.32,1,0.381,145.142,4,0.736
72,369600,0.729,0.483,0.721,0,0,0.189,-6.836,1,0.032,95.261,4,0.562
69,333946,0.618,0.635,0.319,1.69e-06,0,0.117,-8.727,1,0.118,118.844,4,0.327
83,287040,0.236,0.802,0.463,0.00531,8,0.105,-8.379,1,0.162,103.961,4,0.291
84,163293,0.102,0.691,0.829,0.000177,11,0.0698,-4.627,0,0.158,172.161,4,0.564
8,340636,0.0934,0.602,0.691,0.00119,2,0.496,-12.281,1,0.0387,134.142,4,0.329
60,201683,0.696,0.62,0.374,4.27e-05,1,0.106,-9.594,1,0.026,100.887,4,0.156
61,220586,0.00750999999999999,0.444,0.884,8.94e-05,7,0.116,-6.104,1,0.119,94.82,4,0.296
43,206197,0.0316,0.712,0.475,0.803,11,0.126,-9.227,0,0.0508,142.005,4,0.703
41,243306,0.0497,0.869,0.589,0,1,0.0597,-4.665,1,0.136,95.029,4,0.159
74,172253,0.113,0.628,0.757,0,7,0.263,-3.561,1,0.0281,96.016,4,0.727
78,224573,0.063,0.884,0.765,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,0.594
24,267111,0.867,0.414,0.4,0,3,0.117,-6.008,1,0.0391,98.145,5,0.343
56,206807,0.0563,0.702,0.725,0,9,0.891,-5.129,1,0.0677,131.923,4,0.602
64,232533,0.0306,0.722,0.667,6.02e-06,8,0.0856,-5.737,1,0.406,180.627,4,0.915
71,213458,0.471,0.594,0.68,0,1,0.0634,-5.228,0,0.308,105.131,4,0.818
48,211825,0.0193,0.751,0.882,0,1,0.15,-5.605,1,0.0819,140.103,4,0.651
72,169800,0.195,0.524,0.519,0,6,0.523,-11.903,1,0.043,110.121,4,0.847
22,156173,0.549,0.763,0.656,0,0,0.125,-6.86,1,0.0417,118.394,4,0.926
72,210773,0.326,0.759,0.644,0,6,0.0469,-4.858,1,0.116,89.983,4,0.813
63,257546,0.409,0.823,0.411,0.00135,0,0.649,-7.061,1,0.0557,90.997,4,0.397
23,322548,0.251,0.666,0.668,5.77e-06,0,0.499,-7.961,1,0.0523,132.666,4,0.765
74,267266,0.202,0.891,0.714,0.000234,4,0.0521,-6.055,0,0.14,100.972,4,0.818
45,186533,0.0463,0.436,0.728,9.05e-05,1,0.115,-7.299,0,0.0305,137.525,4,0.65
56,120000,0.0184,0.507,0.434,0.103,7,0.387,-9.529,1,0.4,82.755,4,0.342
69,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.297,1,0.134,160.035,4,0.732
65,238906,0.00967,0.542,0.578,5.97e-05,2,0.0674,-8.755,1,0.0404,128,4,0.809
45,253601,5.3e-05,0.554,0.752,0.237,0,0.104,-8.086,1,0.0313,118.95,4,0.385
27,216293,0.00157,0.497,0.757,0.483,5,0.0744,-3.511,1,0.0392,129.034,4,0.57
72,245713,0.162,0.706,0.672,3.55e-06,8,0.115,-8.078,1,0.111,104.017,4,0.839
49,245213,0.00016,0.345,0.852,0.0165,11,0.157,-4.245,1,0.0499,137.089,4,0.396
30,338106,0.03,0.889,0.557,0.0278,10,0.0916,-12.159,1,0.0703,118.222,4,0.809
64,233871,0.224,0.733,0.262,4.79e-06,0,0.105,-13.766,1,0.028,135.497,3,0.444
73,173004,0.711,0.689,0.491,0,9,0.172,-6.042,1,0.0317,90.011,4,0.868
72,165123,0.0735,0.812,0.586,0,4,0.106,-6.505,0,0.0654,100.062,4,0.323
75,197986,0.0021,0.774,0.75,1.85e-05,11,0.0808,-4.927,0,0.0413,118.015,4,0.925
54,182769,0.576,0.845,0.476,2.14e-05,7,0.113,-7.689,1,0.0612,129.921,4,0.193
71,231211,0.31,0.559,0.777,0,1,0.105,-5.031,1,0.0432,87.016,4,0.329
94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174
39,266853,0.608,0.44,0.45,0.355,5,0.423,-9.76,1,0.0275,80.005,4,0.266
84,194777,0.347,0.449,0.597,1.03e-05,9,0.197,-4.401,0,0.14,134.598,5,0.505
15,210400,0.775,0.455,0.564,0.03,5,0.249,-7.404,0,0.0331,143.855,4,0.85
34,133066,0.02,0.714,0.928,5.49e-06,1,0.321,-2.808,1,0.071,122.059,4,0.763
73,169306,0.239,0.41,0.803,0,7,0.103,-5.363,1,0.0623,153.315,4,0.814
63,230293,0.712,0.644,0.363,0,5,0.659,-11.019,0,0.0397,133.396,4,0.303
87,209273,0.544,0.515,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.964,4,0.284
53,239160,0.227,0.845,0.728,0,0,0.0762,-3.855,1,0.268,119.986,4,0.451
83,391376,0.00573999999999999,0.579,0.508,0.000494,2,0.0575,-9.484,1,0.027,147.125,4,0.609
54,211912,0.411,0.684,0.781,1.91e-05,8,0.0893,-5.403,1,0.0513,172.022,4,0.832
32,154753,0.000235,0.755,0.591,0.873,2,0.0732,-9.799,1,0.0567,138.007,4,0.153
70,264493,0.0338,0.566,0.755,0,11,0.315,-5.526,1,0.0368,101.006,4,0.445
57,346022,0.13,0.63,0.782,0,10,0.109,-5.517,1,0.174,98.152,4,0.29
37,187591,0.154,0.665,0.775,0,7,0.301,-5.504,1,0.0329,100.01,4,0.683
26,118302,0.534,0.895,0.109,0.549,0,0.106,-13.853,0,0.0996,134.067,4,0.546
